0.756006738,0.804546375,0
0.758347436,0.819179247,0
0.811628129,0.815273655,0
0.841219541,0.815957924,0
0.822497443,0.803711863,0
0.811630987,0.822291645,0
0.882001952,0.808119109,0
0.830383141,0.764475545,0
0.845872758,0.779149359,0
0.855289899,0.760795448,0
0.82893809,0.758867091,0
0.840510726,0.762365,0
0.864723621,0.719799523,0
0.828097777,0.755591355,0
0.835417563,0.717925362,0
0.815663651,0.709097211,0
0.837748434,0.722077667,0
0.808750057,0.735206429,0
0.890440904,0.688622622,0
0.82629859,0.725820297,0
0.816657529,0.649341648,0
0.824306546,0.69753093,0
0.776890137,0.664434979,0
0.803240586,0.643722117,0
0.788336582,0.66420665,0
0.820402315,0.642067642,0
0.782267802,0.659043027,0
0.76392886,0.693477991,0
0.760250533,0.661853928,0
0.780903102,0.658845159,0
0.74859112,0.63612375,0
0.72247018,0.676163071,0
0.739335698,0.620305702,0
0.697947213,0.660123069,0
0.683164328,0.663034673,0
0.697482821,0.64639643,0
0.706612748,0.739099356,0
0.677094119,0.679698305,0
0.657590119,0.678039458,0
0.690064846,0.689872117,0
0.683207008,0.690999565,0
0.648421551,0.72727838,0
0.652187659,0.760497455,0
0.677419571,0.686937306,0
0.661651272,0.684926715,0
0.622326963,0.727070045,0
0.687363765,0.737178767,0
0.64160523,0.745445565,0
0.660484557,0.735864583,0
0.649386009,0.78317934,0
0.63108819,0.77923295,0
0.706933838,0.790462489,0
0.710180216,0.801116468,0
0.629322079,0.788685902,0
0.652891985,0.814270604,0
0.689054719,0.819187599,0
0.65154874,0.846151691,0
0.723406105,0.838434247,0
0.723835777,0.804151054,0
0.7252568,0.838098185,0
0.709719916,0.838817501,0
0.747567013,0.827243268,0
0.711257914,0.844517809,0
0.76446878,0.863536019,0
0.737520767,0.836571343,0
0.730187047,0.859720621,0
0.778160535,0.84270229,0
0.767758594,0.864907763,0
0.805787372,0.837603893,0
0.804288943,0.843318346,0
0.786863414,0.81485575,0
0.819660854,0.840717367,0
0.802591124,0.847653134,0
0.802302248,0.823860124,0
0.851332759,0.828155097,0
0.839330171,0.800034378,0
0.844543259,0.784480121,0
0.845489775,0.800699483,0
0.860098128,0.801170525,0
0.856496635,0.785573247,0
0.822702049,0.747980959,0
0.840991277,0.749861741,0
0.862207779,0.729507864,0
0.852584625,0.726481771,0
0.841483074,0.736427047,0
0.866555109,0.739587503,0
0.863565592,0.693457076,0
0.795408301,0.695465398,0
0.83167143,0.683312881,0
0.831874618,0.672760887,0
0.81919414,0.676055584,0
0.783542465,0.663409146,0
0.771569142,0.719943031,0
0.789385607,0.652829537,0
0.785298694,0.674010247,0
0.818559654,0.674061185,0
0.773319978,0.668843598,0
0.743183475,0.652715506,0
0.805251035,0.661044921,0
0.731452088,0.649356568,0
0.793962457,0.962743416,1
0.905219436,0.928803003,1
0.868395193,0.928557091,1
0.870508957,0.899875076,1
0.89415074,0.864258839,1
0.901523217,0.843441544,1
0.894265444,0.817901421,1
0.916122837,0.858928994,1
0.918604649,0.793526395,1
0.958059581,0.818581654,1
0.914383534,0.774276453,1
0.911265895,0.752209417,1
0.982238684,0.754440522,1
0.904091583,0.737608596,1
0.909814502,0.759761974,1
0.919800693,0.68640513,1
0.896920312,0.688070583,1
0.925737492,0.664605995,1
0.935123006,0.65887592,1
0.895128669,0.639885168,1
0.897562324,0.605106948,1
0.896251219,0.63452093,1
0.865318102,0.60785006,1
0.832577119,0.603220446,1
0.843759861,0.614702792,1
0.845134602,0.603693101,1
0.837918302,0.557600447,1
0.812948262,0.569131515,1
0.780219905,0.520352385,1
0.729116312,0.57203003,1
0.718263864,0.567134084,1
0.728879462,0.555831872,1
0.707529379,0.535809457,1
0.706463608,0.522561631,1
0.672184329,0.602237555,1
0.669526333,0.580873867,1
0.66272308,0.58187671,1
0.639362564,0.585740853,1
0.636841147,0.623136046,1
0.619508356,0.591585325,1
0.599998219,0.683755004,1
0.579445068,0.624814908,1
0.60467871,0.638278091,1
0.574138384,0.685344338,1
0.50865447,0.69786761,1
0.558159597,0.710056183,1
0.562351733,0.744905203,1
0.543699341,0.745313212,1
0.559527212,0.791791639,1
0.549190849,0.805880849,1
0.604059553,0.792092221,1
0.569397946,0.803767082,1
0.605808651,0.855218683,1
0.61637719,0.828033991,1
0.542755977,0.858982419,1
0.604424773,0.882469445,1
0.646241018,0.902393596,1
0.636000814,0.873534101,1
0.652283355,0.906502357,1
0.657848988,0.922112876,1
0.659637937,0.938093722,1
0.668307716,0.920658545,1
0.708019369,0.90666038,1
0.736508277,0.915014172,1
0.726490291,0.923894009,1
